time,GLas_mean,GLux_mean,G_total_mean
4429,14.616,14.604,29.22
4430,14.672,14.58,29.252
4431,14.658,14.586,29.244
4432,14.69,14.578,29.268
4433,14.694,14.564,29.258
4434,14.706,14.574,29.28
4435,14.742,14.568,29.31
4436,14.756,14.574,29.33
4437,14.746,14.574,29.32
4438,14.73,14.548,29.278
4439,14.752,14.546,29.298
4440,14.778,14.544,29.322
4441,14.78,14.488,29.268
4442,14.754,14.45,29.204
4443,14.756,14.484,29.24
4444,14.752,14.482,29.234
4445,14.75,14.494,29.244
4446,14.766,14.576,29.342
4447,14.764,14.564,29.328
4448,14.808,14.54,29.348
4449,14.784,14.514,29.298
4450,14.818,14.516,29.334
4451,14.754,14.52,29.274
4452,14.778,14.526,29.304
4453,14.766,14.552,29.318
4454,14.736,14.54,29.276
4455,14.706,14.498,29.204
4456,14.698,14.518,29.216
4457,14.726,14.514,29.24
4458,14.744,14.54,29.284
4459,14.73,14.542,29.272
4460,14.724,14.582,29.306
4461,14.684,14.584,29.268
4462,14.652,14.57,29.222
4463,14.67,14.602,29.272
4464,14.668,14.592,29.26
4465,14.686,14.574,29.26
4466,14.69,14.562,29.252
4467,14.672,14.562,29.234
4468,14.66,14.59,29.25
4469,14.638,14.584,29.222
4470,14.62,14.584,29.204
4471,14.636,14.608,29.244
4472,14.634,14.578,29.212
4473,14.674,14.592,29.266
4474,14.67,14.622,29.292
4475,14.65,14.606,29.256
4476,14.638,14.628,29.266
4477,14.616,14.672,29.288
4478,14.634,14.672,29.306
4479,14.626,14.69,29.316
4480,14.628,14.712,29.34
4481,14.662,14.712,29.374
4482,14.69,14.73,29.42
4483,14.666,14.778,29.444
4484,14.67,14.8,29.47
4485,14.664,14.812,29.476
4486,14.698,14.778,29.476
4487,14.668,14.816,29.484
4488,14.66,14.816,29.476
4489,14.658,14.794,29.452
4490,14.646,14.822,29.468
4491,14.68,14.798,29.478
4492,14.7,14.8,29.5
4493,14.69,14.778,29.468
4494,14.716,14.762,29.478
4495,14.758,14.794,29.552
4496,14.78,14.76,29.54
4497,14.772,14.784,29.556
4498,14.75,14.76,29.51
4499,14.746,14.758,29.504
4500,14.738,14.78,29.518
4501,14.776,14.774,29.55
4502,14.754,14.814,29.568
4503,14.758,14.828,29.586
4504,14.74,14.798,29.538
4505,14.734,14.802,29.536
4506,14.71,14.812,29.522
4507,14.716,14.8,29.516
4508,14.724,14.822,29.546
4509,14.696,14.79,29.486
4510,14.662,14.796,29.458
4511,14.676,14.758,29.434
4512,14.722,14.788,29.51
4513,14.74,14.82,29.56
4514,14.724,14.828,29.552
4515,14.69,14.842,29.532
4516,14.664,14.85,29.514
4517,14.666,14.844,29.51
4518,14.664,14.854,29.518
4519,14.648,14.83,29.478
4520,14.616,14.788,29.404
4521,14.638,14.792,29.43
4522,14.63,14.772,29.402
4523,14.652,14.756,29.408
4524,14.668,14.704,29.372
4525,14.638,14.704,29.342
4526,14.604,14.71,29.314
4527,14.586,14.702,29.288
4528,14.622,14.734,29.356
4529,14.61,14.768,29.378
4530,14.594,14.8,29.394
4531,14.562,14.782,29.344
4532,14.588,14.762,29.35
4533,14.54,14.77,29.31
4534,14.566,14.798,29.364
4535,14.59,14.81,29.4
4536,14.624,14.84,29.464
4537,14.654,14.842,29.496
4538,14.598,14.83,29.428
4539,14.614,14.814,29.428
4540,14.614,14.822,29.436
4541,14.644,14.802,29.446
4542,14.644,14.802,29.446
4543,14.654,14.796,29.45
4544,14.678,14.77,29.448
4545,14.67,14.726,29.396
4546,14.608,14.726,29.334
4547,14.602,14.722,29.324
4548,14.62,14.704,29.324
4549,14.64,14.714,29.354
4550,14.644,14.698,29.342
4551,14.708,14.728,29.436
4552,14.682,14.716,29.398
4553,14.71,14.748,29.458
4554,14.686,14.75,29.436
4555,14.704,14.742,29.446
4556,14.684,14.774,29.458
4557,14.65,14.778,29.428
4558,14.662,14.804,29.466
4559,14.676,14.808,29.484
4560,14.712,14.846,29.558
4561,14.752,14.842,29.594
4562,14.768,14.804,29.572
4563,14.722,14.79,29.512
4564,14.772,14.74,29.512
4565,14.81,14.758,29.568
4566,14.832,14.758,29.59
4567,14.804,14.738,29.542
4568,14.772,14.71,29.482
4569,14.754,14.702,29.456
4570,14.736,14.696,29.432
4571,14.712,14.72,29.432
4572,14.698,14.728,29.426
4573,14.684,14.742,29.426
4574,14.692,14.762,29.454
4575,14.702,14.792,29.494
4576,14.718,14.804,29.522
4577,14.712,14.75,29.462
4578,14.702,14.722,29.424
4579,14.682,14.706,29.388
4580,14.732,14.742,29.474
4581,14.718,14.79,29.508
4582,14.748,14.762,29.51
4583,14.742,14.758,29.5
4584,14.722,14.72,29.442
4585,14.686,14.738,29.424
4586,14.664,14.728,29.392
4587,14.652,14.716,29.368
4588,14.674,14.67,29.344
4589,14.704,14.658,29.362
4590,14.686,14.65,29.336
4591,14.67,14.65,29.32
4592,14.622,14.702,29.324
4593,14.632,14.704,29.336
4594,14.642,14.68,29.322
4595,14.664,14.646,29.31
4596,14.63,14.64,29.27
4597,14.624,14.638,29.262
4598,14.612,14.662,29.274
4599,14.614,14.68,29.294
4600,14.656,14.634,29.29
4601,14.67,14.64,29.31
4602,14.656,14.61,29.266
4603,14.676,14.608,29.284
4604,14.692,14.644,29.336
4605,14.71,14.612,29.322
4606,14.71,14.592,29.302
4607,14.752,14.576,29.328
4608,14.784,14.568,29.352
4609,14.782,14.546,29.328
4610,14.804,14.552,29.356
4611,14.812,14.566,29.378
4612,14.822,14.546,29.368
4613,14.89,14.544,29.434
4614,14.896,14.536,29.432
4615,14.894,14.568,29.462
4616,14.892,14.61,29.502
4617,14.91,14.658,29.568
4618,14.894,14.69,29.584
4619,14.892,14.672,29.564
4620,14.898,14.648,29.546
4621,14.882,14.632,29.514
4622,14.894,14.618,29.512
4623,14.9,14.62,29.52
4624,14.884,14.616,29.5
4625,14.86,14.608,29.468
4626,14.87,14.656,29.526
4627,14.84,14.642,29.482
4628,14.826,14.592,29.418
4629,14.812,14.6,29.412
4630,14.822,14.586,29.408
4631,14.792,14.594,29.386
4632,14.808,14.598,29.406
4633,14.774,14.614,29.388
4634,14.718,14.62,29.338
4635,14.712,14.604,29.316
4636,14.724,14.62,29.344
4637,14.68,14.608,29.288
4638,14.652,14.584,29.236
4639,14.67,14.604,29.274
4640,14.678,14.634,29.312
4641,14.662,14.644,29.306
4642,14.648,14.632,29.28
4643,14.63,14.656,29.286
4644,14.654,14.626,29.28
4645,14.604,14.63,29.234
4646,14.612,14.616,29.228
4647,14.608,14.626,29.234
4648,14.604,14.622,29.226
4649,14.594,14.632,29.226
4650,14.596,14.634,29.23
4651,14.616,14.68,29.296
4652,14.592,14.726,29.318
4653,14.572,14.722,29.294
4654,14.546,14.738,29.284
4655,14.594,14.73,29.324
4656,14.63,14.748,29.378
4657,14.618,14.744,29.362
4658,14.622,14.778,29.4
4659,14.676,14.812,29.488
4660,14.664,14.806,29.47
4661,14.648,14.768,29.416
4662,14.608,14.762,29.37
4663,14.596,14.748,29.344
4664,14.598,14.748,29.346
4665,14.552,14.772,29.324
4666,14.582,14.768,29.35
4667,14.56,14.772,29.332
4668,14.574,14.708,29.282
4669,14.616,14.7,29.316
4670,14.59,14.72,29.31
4671,14.578,14.714,29.292
4672,14.542,14.716,29.258
4673,14.528,14.716,29.244
4674,14.502,14.748,29.25
4675,14.496,14.768,29.264
4676,14.486,14.766,29.252
4677,14.47,14.794,29.264
4678,14.444,14.816,29.26
4679,14.42,14.852,29.272
4680,14.408,14.868,29.276
4681,14.406,14.888,29.294
4682,14.39,14.9,29.29
4683,14.414,14.892,29.306
4684,14.436,14.876,29.312
4685,14.474,14.876,29.35
4686,14.514,14.872,29.386
4687,14.484,14.882,29.366
4688,14.502,14.864,29.366
4689,14.48,14.874,29.354
4690,14.48,14.88,29.36
4691,14.48,14.832,29.312
4692,14.468,14.848,29.316
4693,14.504,14.846,29.35
4694,14.516,14.804,29.32
4695,14.56,14.796,29.356
4696,14.588,14.804,29.392
4697,14.638,14.75,29.388
4698,14.656,14.75,29.406
4699,14.666,14.748,29.414
4700,14.648,14.724,29.372
4701,14.632,14.722,29.354
4702,14.62,14.758,29.378
4703,14.626,14.76,29.386
4704,14.636,14.748,29.384
4705,14.634,14.73,29.364
4706,14.618,14.724,29.342
4707,14.646,14.746,29.392
4708,14.666,14.708,29.374
4709,14.66,14.714,29.374
4710,14.64,14.68,29.32
4711,14.652,14.674,29.326
4712,14.626,14.682,29.308
4713,14.622,14.656,29.278
4714,14.63,14.652,29.282
4715,14.636,14.682,29.318
4716,14.604,14.676,29.28
4717,14.578,14.682,29.26
4718,14.602,14.724,29.326
4719,14.578,14.726,29.304
4720,14.536,14.73,29.266
4721,14.552,14.708,29.26
4722,14.54,14.688,29.228
4723,14.506,14.708,29.214
4724,14.524,14.694,29.218
4725,14.512,14.69,29.202
4726,14.49,14.688,29.178
4727,14.486,14.632,29.118
4728,14.484,14.624,29.108
4729,14.498,14.636,29.134
4730,14.488,14.65,29.138
4731,14.482,14.662,29.144
4732,14.48,14.686,29.166
4733,14.49,14.704,29.194
4734,14.484,14.706,29.19
4735,14.472,14.686,29.158
4736,14.428,14.696,29.124
4737,14.472,14.73,29.202
4738,14.48,14.754,29.234
4739,14.46,14.742,29.202
4740,14.5,14.744,29.244
4741,14.52,14.764,29.284
4742,14.5,14.728,29.228
4743,14.452,14.73,29.182
4744,14.45,14.716,29.166
4745,14.474,14.738,29.212
4746,14.484,14.73,29.214
4747,14.452,14.706,29.158
4748,14.466,14.744,29.21
4749,14.482,14.822,29.304
4750,14.486,14.83,29.316
4751,14.442,14.812,29.254
4752,14.518,14.81,29.328
4753,14.49,14.79,29.28
4754,14.49,14.776,29.266
4755,14.474,14.734,29.208
4756,14.488,14.714,29.202
4757,14.458,14.724,29.182
4758,14.5,14.732,29.232
4759,14.488,14.746,29.234
4760,14.492,14.736,29.228
4761,14.552,14.704,29.256
4762,14.584,14.682,29.266
4763,14.58,14.692,29.272
4764,14.558,14.666,29.224
4765,14.592,14.654,29.246
4766,14.62,14.614,29.234
4767,14.642,14.624,29.266
4768,14.654,14.636,29.29
4769,14.686,14.646,29.332
4770,14.698,14.686,29.384
4771,14.738,14.706,29.444
4772,14.716,14.738,29.454
4773,14.698,14.73,29.428
4774,14.64,14.732,29.372
4775,14.636,14.744,29.38
4776,14.664,14.766,29.43
4777,14.682,14.78,29.462
4778,14.66,14.756,29.416
4779,14.67,14.744,29.414
4780,14.68,14.794,29.474
4781,14.644,14.75,29.394
4782,14.656,14.762,29.418
4783,14.634,14.812,29.446
4784,14.594,14.812,29.406
4785,14.616,14.796,29.412
4786,14.638,14.836,29.474
4787,14.62,14.868,29.488
4788,14.618,14.828,29.446
4789,14.604,14.816,29.42
4790,14.642,14.824,29.466
4791,14.634,14.814,29.448
4792,14.624,14.782,29.406
4793,14.582,14.772,29.354
4794,14.566,14.796,29.362
4795,14.536,14.846,29.382
4796,14.568,14.856,29.424
4797,14.546,14.838,29.384
4798,14.522,14.816,29.338
4799,14.55,14.83,29.38
4800,14.55,14.806,29.356
4801,14.552,14.802,29.354
4802,14.574,14.826,29.4
4803,14.576,14.812,29.388
4804,14.614,14.81,29.424
4805,14.6,14.824,29.424
4806,14.578,14.858,29.436
4807,14.582,14.878,29.46
4808,14.58,14.894,29.474
4809,14.566,14.868,29.434
4810,14.56,14.874,29.434
4811,14.602,14.884,29.486
4812,14.59,14.89,29.48
4813,14.588,14.864,29.452
4814,14.554,14.836,29.39
4815,14.562,14.828,29.39
4816,14.57,14.836,29.406
4817,14.56,14.806,29.366
4818,14.536,14.808,29.344
4819,14.516,14.824,29.34
4820,14.518,14.808,29.326
4821,14.53,14.816,29.346
4822,14.558,14.83,29.388
4823,14.576,14.828,29.404
4824,14.558,14.854,29.412
4825,14.546,14.82,29.366
4826,14.506,14.84,29.346
4827,14.494,14.866,29.36
4828,14.5,14.88,29.38
4829,14.468,14.858,29.326
4830,14.458,14.848,29.306
4831,14.452,14.846,29.298
4832,14.466,14.858,29.324
4833,14.464,14.9,29.364
4834,14.466,14.912,29.378
4835,14.464,14.904,29.368
4836,14.48,14.884,29.364
4837,14.524,14.91,29.434
4838,14.526,14.898,29.424
4839,14.534,14.9,29.434
4840,14.546,14.918,29.464
4841,14.512,14.874,29.386
4842,14.538,14.876,29.414
4843,14.54,14.868,29.408
4844,14.532,14.83,29.362
4845,14.596,14.792,29.388
4846,14.592,14.79,29.382
4847,14.61,14.824,29.434
4848,14.608,14.88,29.488
4849,14.62,14.888,29.508
4850,14.582,14.886,29.468
4851,14.586,14.896,29.482
4852,14.606,14.882,29.488
4853,14.62,14.9,29.52
4854,14.596,14.904,29.5
4855,14.596,14.868,29.464
4856,14.614,14.898,29.512
4857,14.668,14.912,29.58
4858,14.658,14.936,29.594
4859,14.66,14.924,29.584
4860,14.684,14.946,29.63
4861,14.708,14.946,29.654
4862,14.688,14.93,29.618
4863,14.678,14.954,29.632
4864,14.688,14.958,29.646
4865,14.674,14.992,29.666
4866,14.718,14.954,29.672
4867,14.75,14.942,29.692
4868,14.76,14.964,29.724
4869,14.718,14.954,29.672
4870,14.738,14.946,29.684
4871,14.732,14.942,29.674
4872,14.734,14.936,29.67
4873,14.724,14.928,29.652
4874,14.702,14.936,29.638
4875,14.708,14.912,29.62
4876,14.708,14.906,29.614
4877,14.718,14.886,29.604
4878,14.716,14.862,29.578
4879,14.722,14.894,29.616
4880,14.748,14.908,29.656
4881,14.712,14.924,29.636
4882,14.682,14.918,29.6
4883,14.674,14.934,29.608
4884,14.63,14.956,29.586
4885,14.634,14.934,29.568
4886,14.638,14.93,29.568
4887,14.638,14.886,29.524
4888,14.634,14.888,29.522
4889,14.624,14.878,29.502
4890,14.642,14.902,29.544
4891,14.706,14.886,29.592
4892,14.708,14.926,29.634
4893,14.712,14.908,29.62
4894,14.686,14.936,29.622
4895,14.666,14.942,29.608
4896,14.634,14.876,29.51
4897,14.626,14.89,29.516
4898,14.608,14.89,29.498
4899,14.588,14.868,29.456
4900,14.608,14.858,29.466
4901,14.62,14.864,29.484
4902,14.646,14.824,29.47
4903,14.64,14.87,29.51
4904,14.636,14.916,29.552
4905,14.66,14.942,29.602
4906,14.646,14.958,29.604
4907,14.642,14.97,29.612
4908,14.674,14.928,29.602
4909,14.656,14.964,29.62
4910,14.636,14.938,29.574
4911,14.658,14.906,29.564
4912,14.676,14.878,29.554
4913,14.656,14.892,29.548
4914,14.64,14.896,29.536
4915,14.668,14.872,29.54
4916,14.658,14.832,29.49
4917,14.666,14.842,29.508
4918,14.7,14.844,29.544
4919,14.71,14.82,29.53
4920,14.696,14.826,29.522
4921,14.662,14.798,29.46
4922,14.684,14.788,29.472
4923,14.682,14.804,29.486
4924,14.68,14.812,29.492
4925,14.686,14.796,29.482
4926,14.678,14.742,29.42
4927,14.688,14.7,29.388
4928,14.698,14.716,29.414
4929,14.684,14.732,29.416
4930,14.652,14.734,29.386
4931,14.67,14.712,29.382
4932,14.678,14.712,29.39
4933,14.666,14.678,29.344
4934,14.668,14.686,29.354
4935,14.688,14.692,29.38
4936,14.728,14.706,29.434
4937,14.726,14.72,29.446
4938,14.682,14.73,29.412
4939,14.684,14.772,29.456
4940,14.708,14.764,29.472
4941,14.724,14.796,29.52
4942,14.696,14.798,29.494
4943,14.688,14.756,29.444
4944,14.708,14.72,29.428
4945,14.704,14.686,29.39
4946,14.762,14.728,29.49
4947,14.756,14.764,29.52
4948,14.73,14.754,29.484
4949,14.728,14.79,29.518
4950,14.76,14.778,29.538
4951,14.748,14.796,29.544
4952,14.76,14.76,29.52
4953,14.752,14.788,29.54
4954,14.746,14.782,29.528
4955,14.75,14.78,29.53
4956,14.766,14.782,29.548
4957,14.728,14.758,29.486
4958,14.738,14.738,29.476
4959,14.71,14.806,29.516
4960,14.706,14.874,29.58
4961,14.7,14.922,29.622
4962,14.688,14.886,29.574
4963,14.672,14.89,29.562
4964,14.69,14.904,29.594
4965,14.702,14.902,29.604
4966,14.726,14.894,29.62
4967,14.72,14.924,29.644
4968,14.726,14.914,29.64
4969,14.764,14.976,29.74
4970,14.778,14.982,29.76
4971,14.802,14.936,29.738
4972,14.832,14.934,29.766
4973,14.82,14.926,29.746
4974,14.816,14.916,29.732
4975,14.796,14.922,29.718
4976,14.762,14.914,29.676
4977,14.766,14.922,29.688
4978,14.788,14.916,29.704
4979,14.75,14.886,29.636
4980,14.754,14.842,29.596
4981,14.782,14.818,29.6
4982,14.796,14.816,29.612
4983,14.806,14.784,29.59
4984,14.798,14.808,29.606
4985,14.814,14.798,29.612
4986,14.796,14.772,29.568
4987,14.814,14.762,29.576
4988,14.86,14.76,29.62
4989,14.848,14.774,29.622
4990,14.874,14.75,29.624
4991,14.85,14.724,29.574
4992,14.782,14.67,29.452
4993,14.748,14.672,29.42
4994,14.78,14.626,29.406
4995,14.784,14.65,29.434
4996,14.842,14.652,29.494
4997,14.826,14.65,29.476
4998,14.862,14.65,29.512
4999,14.874,14.612,29.486
5000,14.894,14.64,29.534
5001,14.846,14.648,29.494
5002,14.832,14.644,29.476
5003,14.834,14.644,29.478
5004,14.838,14.648,29.486
5005,14.84,14.662,29.502
5006,14.838,14.656,29.494
5007,14.852,14.634,29.486
5008,14.814,14.636,29.45
5009,14.812,14.65,29.462
5010,14.828,14.614,29.442
5011,14.878,14.604,29.482
5012,14.824,14.594,29.418
5013,14.822,14.568,29.39
5014,14.822,14.566,29.388
5015,14.888,14.552,29.44
5016,14.91,14.564,29.474
5017,14.884,14.586,29.47
5018,14.878,14.568,29.446
5019,14.868,14.59,29.458
5020,14.86,14.624,29.484
5021,14.836,14.62,29.456
5022,14.808,14.598,29.406
5023,14.764,14.576,29.34
5024,14.768,14.57,29.338
5025,14.796,14.576,29.372
5026,14.804,14.6,29.404
5027,14.798,14.564,29.362
5028,14.798,14.6,29.398
5029,14.814,14.556,29.37
5030,14.818,14.594,29.412
5031,14.852,14.588,29.44
5032,14.836,14.592,29.428
5033,14.764,14.594,29.358
5034,14.778,14.608,29.386
5035,14.784,14.584,29.368
5036,14.8,14.58,29.38
5037,14.828,14.582,29.41
5038,14.83,14.62,29.45
5039,14.838,14.676,29.514
5040,14.846,14.644,29.49
5041,14.812,14.642,29.454
5042,14.806,14.66,29.466
5043,14.854,14.652,29.506
5044,14.872,14.648,29.52
5045,14.874,14.668,29.542
5046,14.852,14.626,29.478
5047,14.846,14.678,29.524
5048,14.868,14.676,29.544
5049,14.848,14.704,29.552
5050,14.824,14.746,29.57
5051,14.844,14.796,29.64
5052,14.85,14.802,29.652
5053,14.882,14.82,29.702
5054,14.862,14.822,29.684
5055,14.868,14.856,29.724
5056,14.86,14.862,29.722
5057,14.854,14.832,29.686
5058,14.816,14.852,29.668
5059,14.824,14.864,29.688
5060,14.792,14.872,29.664
5061,14.794,14.84,29.634
5062,14.792,14.822,29.614
5063,14.804,14.87,29.674
5064,14.794,14.82,29.614
5065,14.802,14.848,29.65
5066,14.8,14.862,29.662
5067,14.792,14.898,29.69
5068,14.814,14.87,29.684
5069,14.79,14.878,29.668
5070,14.776,14.874,29.65
5071,14.76,14.878,29.638
5072,14.754,14.83,29.584
5073,14.732,14.81,29.542
5074,14.756,14.86,29.616
5075,14.734,14.862,29.596
5076,14.752,14.836,29.588
5077,14.752,14.82,29.572
5078,14.756,14.818,29.574
5079,14.792,14.824,29.616
5080,14.776,14.788,29.564
5081,14.784,14.83,29.614
5082,14.806,14.824,29.63
5083,14.826,14.812,29.638
5084,14.81,14.826,29.636
5085,14.818,14.81,29.628
5086,14.818,14.816,29.634
5087,14.832,14.832,29.664
5088,14.84,14.876,29.716
5089,14.844,14.858,29.702
5090,14.862,14.852,29.714
5091,14.876,14.828,29.704
5092,14.858,14.844,29.702
5093,14.86,14.864,29.724
5094,14.874,14.89,29.764
5095,14.864,14.912,29.776
5096,14.848,14.932,29.78
5097,14.868,14.962,29.83
5098,14.854,14.95,29.804
5099,14.86,14.986,29.846
5100,14.87,14.968,29.838
5101,14.87,14.928,29.798
5102,14.848,14.94,29.788
5103,14.802,14.942,29.744
5104,14.774,14.96,29.734
5105,14.75,14.968,29.718
5106,14.73,14.956,29.686
5107,14.73,14.97,29.7
5108,14.7,14.978,29.678
5109,14.688,15.004,29.692
5110,14.676,15.016,29.692
5111,14.666,15.01,29.676
5112,14.656,15.006,29.662
5113,14.666,14.998,29.664
5114,14.66,15.022,29.682
5115,14.646,15.006,29.652
5116,14.666,15.012,29.678
5117,14.662,15.044,29.706
5118,14.696,15.024,29.72
5119,14.72,15.046,29.766
5120,14.706,15.032,29.738
5121,14.706,15.064,29.77
5122,14.672,15.07,29.742
5123,14.69,15.068,29.758
5124,14.672,15.054,29.726
5125,14.646,15.058,29.704
5126,14.646,15.022,29.668
5127,14.648,15.048,29.696
5128,14.612,15.068,29.68
5129,14.606,15.048,29.654
5130,14.632,15.038,29.67
5131,14.63,15.026,29.656
5132,14.644,15.058,29.702
5133,14.628,15.056,29.684
5134,14.634,15.008,29.642
5135,14.618,14.996,29.614
5136,14.612,14.98,29.592
5137,14.63,15.038,29.668
5138,14.634,15.05,29.684
5139,14.634,15.03,29.664
5140,14.618,15.022,29.64
5141,14.602,15.032,29.634
5142,14.596,15.078,29.674
5143,14.574,15.062,29.636
5144,14.56,15.046,29.606
5145,14.558,15.042,29.6
5146,14.574,14.998,29.572
5147,14.5,15.004,29.504
5148,14.496,15.004,29.5
5149,14.508,15.03,29.538
5150,14.546,14.992,29.538
5151,14.55,14.984,29.534
5152,14.538,14.976,29.514
5153,14.578,14.962,29.54
5154,14.55,14.972,29.522
5155,14.546,14.964,29.51
5156,14.566,14.958,29.524
5157,14.54,14.986,29.526
5158,14.566,14.942,29.508
5159,14.58,14.956,29.536
5160,14.55,14.934,29.484
5161,14.538,14.866,29.404
5162,14.55,14.816,29.366
5163,14.508,14.798,29.306
5164,14.514,14.808,29.322
5165,14.554,14.802,29.356
5166,14.58,14.82,29.4
5167,14.594,14.808,29.402
5168,14.574,14.814,29.388
5169,14.534,14.81,29.344
5170,14.526,14.806,29.332
5171,14.514,14.766,29.28
5172,14.47,14.78,29.25
5173,14.456,14.794,29.25
5174,14.484,14.79,29.274
5175,14.506,14.788,29.294
5176,14.496,14.776,29.272
5177,14.482,14.802,29.284
5178,14.494,14.842,29.336
5179,14.458,14.864,29.322
5180,14.44,14.866,29.306
5181,14.448,14.876,29.324
5182,14.414,14.884,29.298
5183,14.386,14.874,29.26
5184,14.44,14.88,29.32
5185,14.444,14.88,29.324
5186,14.458,14.866,29.324
5187,14.452,14.836,29.288
5188,14.388,14.83,29.218
5189,14.376,14.796,29.172
5190,14.356,14.77,29.126
5191,14.368,14.788,29.156
5192,14.398,14.788,29.186
5193,14.426,14.75,29.176
5194,14.418,14.766,29.184
5195,14.382,14.768,29.15
5196,14.364,14.792,29.156
5197,14.374,14.81,29.184
5198,14.342,14.812,29.154
5199,14.338,14.838,29.176
5200,14.326,14.846,29.172
5201,14.328,14.836,29.164
5202,14.314,14.844,29.158
5203,14.294,14.854,29.148
5204,14.272,14.854,29.126
5205,14.254,14.85,29.104
5206,14.24,14.892,29.132
5207,14.266,14.898,29.164
5208,14.282,14.886,29.168
5209,14.302,14.922,29.224
5210,14.316,14.884,29.2
5211,14.3,14.886,29.186
5212,14.312,14.858,29.17
5213,14.272,14.836,29.108
5214,14.38,14.798,29.178
5215,14.386,14.798,29.184
5216,14.39,14.77,29.16
5217,14.418,14.736,29.154
5218,14.418,14.736,29.154
5219,14.43,14.74,29.17
5220,14.41,14.732,29.142
5221,14.424,14.748,29.172
5222,14.4,14.742,29.142
5223,14.402,14.734,29.136
5224,14.404,14.744,29.148
5225,14.368,14.746,29.114
5226,14.376,14.772,29.148
5227,14.394,14.792,29.186
5228,14.398,14.802,29.2
5229,14.424,14.824,29.248
5230,14.396,14.83,29.226
5231,14.372,14.806,29.178
5232,14.352,14.812,29.164
5233,14.308,14.816,29.124
5234,14.29,14.806,29.096
5235,14.272,14.818,29.09
5236,14.254,14.826,29.08
5237,14.258,14.848,29.106
5238,14.278,14.87,29.148
5239,14.278,14.914,29.192
5240,14.3,14.996,29.296
5241,14.282,14.972,29.254
5242,14.334,15.034,29.368
5243,14.364,15.022,29.386
5244,14.352,15.018,29.37
5245,14.326,15.044,29.37
5246,14.318,15.054,29.372
5247,14.338,15.044,29.382
5248,14.332,15.032,29.364
5249,14.364,15.026,29.39
5250,14.4,15.042,29.442
5251,14.418,15.054,29.472
5252,14.432,15.05,29.482
5253,14.41,15.052,29.462
5254,14.374,15.036,29.41
5255,14.396,15.024,29.42
5256,14.428,14.998,29.426
5257,14.43,14.99,29.42
5258,14.41,14.966,29.376
5259,14.446,14.98,29.426
5260,14.448,14.962,29.41
5261,14.47,14.942,29.412
5262,14.454,14.932,29.386
5263,14.428,14.884,29.312
5264,14.436,14.89,29.326
5265,14.412,14.912,29.324
5266,14.462,14.898,29.36
5267,14.478,14.894,29.372
5268,14.478,14.912,29.39
5269,14.52,14.914,29.434
5270,14.528,14.878,29.406
5271,14.54,14.882,29.422
5272,14.564,14.844,29.408
5273,14.552,14.822,29.374
5274,14.534,14.798,29.332
5275,14.538,14.778,29.316
5276,14.54,14.778,29.318
5277,14.548,14.768,29.316
5278,14.51,14.784,29.294
5279,14.512,14.808,29.32
5280,14.526,14.824,29.35
5281,14.488,14.784,29.272
5282,14.508,14.804,29.312
5283,14.526,14.806,29.332
5284,14.554,14.806,29.36
5285,14.562,14.83,29.392
5286,14.596,14.81,29.406
5287,14.594,14.788,29.382
5288,14.576,14.77,29.346
5289,14.596,14.756,29.352
5290,14.612,14.768,29.38
5291,14.618,14.776,29.394
5292,14.664,14.768,29.432
5293,14.696,14.774,29.47
5294,14.73,14.798,29.528
5295,14.714,14.816,29.53
5296,14.726,14.828,29.554
5297,14.686,14.812,29.498
5298,14.658,14.778,29.436
5299,14.674,14.786,29.46
5300,14.634,14.77,29.404
5301,14.66,14.806,29.466
5302,14.652,14.812,29.464
5303,14.632,14.81,29.442
5304,14.614,14.796,29.41
5305,14.608,14.8,29.408
5306,14.628,14.796,29.424
5307,14.588,14.764,29.352
5308,14.568,14.746,29.314
5309,14.554,14.752,29.306
5310,14.574,14.728,29.302
5311,14.55,14.704,29.254
5312,14.568,14.674,29.242
5313,14.522,14.696,29.218
5314,14.53,14.724,29.254
5315,14.544,14.724,29.268
5316,14.548,14.77,29.318
5317,14.544,14.772,29.316
5318,14.526,14.772,29.298
5319,14.476,14.77,29.246
5320,14.494,14.746,29.24
5321,14.48,14.698,29.178
5322,14.472,14.708,29.18
5323,14.48,14.706,29.186
5324,14.474,14.7,29.174
5325,14.416,14.668,29.084
5326,14.426,14.704,29.13
5327,14.408,14.722,29.13
5328,14.422,14.744,29.166
5329,14.44,14.732,29.172
5330,14.394,14.748,29.142
5331,14.42,14.754,29.174
5332,14.436,14.748,29.184
5333,14.428,14.784,29.212
5334,14.446,14.802,29.248
5335,14.422,14.81,29.232
5336,14.444,14.812,29.256
5337,14.478,14.816,29.294
5338,14.468,14.828,29.296
5339,14.466,14.83,29.296
5340,14.476,14.796,29.272
5341,14.452,14.77,29.222
5342,14.448,14.786,29.234
5343,14.43,14.784,29.214
5344,14.478,14.804,29.282
5345,14.53,14.794,29.324
5346,14.528,14.76,29.288
5347,14.544,14.746,29.29
5348,14.548,14.76,29.308
5349,14.528,14.768,29.296
5350,14.53,14.714,29.244
5351,14.494,14.72,29.214
5352,14.508,14.69,29.198
5353,14.476,14.688,29.164
5354,14.5,14.688,29.188
5355,14.5,14.658,29.158
5356,14.51,14.648,29.158
5357,14.522,14.702,29.224
5358,14.508,14.72,29.228
5359,14.556,14.708,29.264
