time,GA_mean,GB_mean
1249,0.0,17.366
1250,0.0,17.364
1251,0.0,17.316
1252,0.0,17.292
1253,0.0,17.266
1254,0.0,17.224
1255,0.0,17.212
1256,0.0,17.256
1257,0.0,17.248
1258,0.0,17.286
1259,0.0,17.314
1260,0.0,17.3
1261,0.0,17.302
1262,0.0,17.318
1263,0.0,17.326
1264,0.0,17.306
1265,0.0,17.284
1266,0.0,17.278
1267,0.0,17.268
1268,0.0,17.332
1269,0.0,17.302
1270,0.0,17.342
1271,0.0,17.312
1272,0.0,17.312
1273,0.0,17.312
1274,0.0,17.344
1275,0.0,17.36
1276,0.0,17.354
1277,0.0,17.35
1278,0.0,17.296
1279,0.0,17.26
1280,0.0,17.226
1281,0.0,17.242
1282,0.0,17.25
1283,0.0,17.232
1284,0.0,17.214
1285,0.0,17.24
1286,0.0,17.248
1287,0.0,17.23
1288,0.0,17.23
1289,0.0,17.214
1290,0.0,17.238
1291,0.0,17.222
1292,0.0,17.248
1293,0.0,17.244
1294,0.0,17.204
1295,0.0,17.188
1296,0.0,17.168
1297,0.0,17.168
1298,0.0,17.176
1299,0.0,17.202
1300,0.0,17.214
1301,0.0,17.214
1302,0.0,17.174
1303,0.0,17.146
1304,0.0,17.14
1305,0.0,17.13
1306,0.0,17.144
1307,0.0,17.152
1308,0.0,17.194
1309,0.0,17.204
1310,0.0,17.256
1311,0.0,17.272
1312,0.0,17.242
1313,0.0,17.242
1314,0.0,17.25
1315,0.0,17.25
1316,0.0,17.3
1317,0.0,17.304
1318,0.0,17.328
1319,0.0,17.366
1320,0.0,17.386
1321,0.0,17.386
1322,0.0,17.39
1323,0.0,17.354
1324,0.0,17.31
1325,0.0,17.372
1326,0.0,17.384
1327,0.0,17.396
1328,0.0,17.4
1329,0.0,17.416
1330,0.0,17.452
1331,0.0,17.488
1332,0.0,17.528
1333,0.0,17.476
1334,0.0,17.44
1335,0.0,17.412
1336,0.0,17.374
1337,0.0,17.352
1338,0.0,17.32
1339,0.0,17.332
1340,0.0,17.336
1341,0.0,17.312
1342,0.0,17.278
1343,0.0,17.294
1344,0.0,17.254
1345,0.0,17.304
1346,0.0,17.26
1347,0.0,17.294
1348,0.0,17.348
1349,0.0,17.324
1350,0.0,17.336
1351,0.0,17.342
1352,0.0,17.302
1353,0.0,17.284
1354,0.0,17.308
